pos=(45210.015120,34177.435042,-33465.714419,353.693164,-2179.245687,-2621.130872,),m=860500185688259166208.000000
pos=(-45006.690358,4647.708803,28122.778273,-1347.325559,3437.880929,134.635109,),m=89433032422062489600.000000
pos=(18043.408854,-5963.622153,-21566.495938,-469.339898,882.929948,4744.918388,),m=768247979022677966848.000000
pos=(-8190.006557,-37601.434201,49140.370171,-1015.101981,-4150.280249,1136.723629,),m=489649750711233216512.000000
pos=(45409.758666,14711.705765,33672.974624,3.840125,-1371.959828,4920.769162,),m=860000597187318251520.000000
pos=(31091.301088,-20219.230359,-17371.412817,-863.145765,1650.977454,-3013.133643,),m=831675665163284119552.000000
pos=(24225.935700,32836.156284,-8898.975495,3900.899779,1924.393623,2249.604933,),m=796538906486024568832.000000
pos=(-36159.114533,-36876.798322,10960.641299,-1872.054258,1862.099858,1169.815914,),m=614374152031901319168.000000
pos=(3771.342595,37086.993031,48743.378091,-1989.624732,3858.731999,-896.955177,),m=749983300493091012608.000000
pos=(17657.538209,-36245.326412,-48380.535701,-3663.844484,230.045545,-332.292381,),m=171996192692777222144.000000
pos=(13746.719511,18209.720388,17145.252818,3123.780251,1683.335573,86.375589,),m=96277347100096462848.000000
pos=(36477.523756,-13760.132931,-5076.080540,-4111.165125,600.263223,2402.540155,),m=340628773451144232960.000000
pos=(41596.647907,-37377.287954,-26778.921707,-1441.413717,-2494.421237,-2169.493538,),m=719097730396826632192.000000
pos=(37332.459487,11379.721370,12134.433380,2287.364387,-1070.914621,2760.826646,),m=876296711247552446464.000000
pos=(10504.637314,4792.779942,23428.242315,-940.021987,4099.510875,763.511800,),m=79435400240791683072.000000
pos=(3137.770832,-30211.736253,-35786.826716,-1836.121034,-289.344986,-2068.398803,),m=757935790131770032128.000000
pos=(17322.331233,39164.595627,-47097.591030,1256.127342,2819.891501,167.507005,),m=757787302836676722688.000000
pos=(-22939.374518,-36347.954807,-21034.001220,4650.306781,-2890.083584,1524.239698,),m=295859295544149016576.000000
pos=(-14413.850039,-18702.546912,-11460.645479,-3196.373022,2106.153968,419.994879,),m=290136871041793785856.000000
pos=(-22962.517279,-38574.129105,-7947.565083,1464.729205,1402.757338,-2385.957920,),m=706066779234477670400.000000
pos=(37301.397923,-37153.040565,14777.767176,-2586.795375,-3363.700560,1525.047764,),m=186970882474896916480.000000
pos=(-12809.569232,-48772.915312,7831.905297,-3724.714759,4171.780967,266.007211,),m=758207212490126131200.000000
pos=(1785.105212,1850.835305,42181.549683,-110.657553,3912.666453,-3646.443853,),m=893965845001845604352.000000
pos=(-27143.739153,-18485.356247,35922.435432,4999.541002,2389.965578,-880.371735,),m=922732180255806062592.000000
pos=(-24405.999144,7679.905024,48164.314636,-674.269090,1476.216338,-1599.047038,),m=446826515105937883136.000000
pos=(-39727.925924,51.533827,-32423.053953,-3025.166466,3249.836684,3051.511733,),m=147568138072066080768.000000
pos=(36180.516419,8605.946488,-2965.165001,-3873.170819,-1557.038103,-2291.324836,),m=135745770784907853824.000000
pos=(-5099.810732,43256.524575,-41304.404704,-2194.354137,-640.547055,-4991.618400,),m=439641978794542104576.000000
pos=(-7479.636631,-24871.397891,-4234.474643,-343.948829,-1969.565487,-1237.604775,),m=761512214156571836416.000000
pos=(11025.476065,41749.072583,-25065.848825,2076.581338,-319.261325,-2652.020383,),m=640455117195125194752.000000
pos=(-25797.741057,-9793.245168,12740.538904,1174.357127,-2878.620773,3256.457075,),m=752626409813122088960.000000
pos=(-17597.259706,-46051.960902,-19930.933355,-73.883485,-1708.490819,-2281.905938,),m=664133050888838709248.000000
pos=(36029.253009,24846.997333,36472.519341,3765.312246,1494.168186,-4141.509654,),m=409273474925790691328.000000
pos=(-28597.230734,-37555.629894,11052.762419,-1745.276356,2780.165671,-563.984930,),m=129237491105328070656.000000
pos=(46813.734945,26375.418285,5695.066906,1657.921186,3529.043705,4755.790415,),m=628361466448922411008.000000
pos=(31360.820765,4169.242947,-26979.845100,4244.846557,-4547.485159,3971.993932,),m=935593194225613537280.000000
pos=(-20406.656792,-32649.367155,2732.973710,3750.696694,4152.242224,-1676.666074,),m=779376177345112047616.000000
pos=(-9890.332101,-5457.741281,12351.312285,2925.507882,-2288.364716,-2726.171528,),m=361182208628012875776.000000
pos=(-19875.491350,10174.051421,-19261.431167,1304.695213,3193.967835,844.176466,),m=216925331864005574656.000000
pos=(9988.551056,194.277591,47482.079313,3486.701901,4669.484109,1093.874469,),m=762659771003136245760.000000
pos=(-36738.389398,-39078.538999,39786.908585,-2305.210557,685.196177,-3442.971459,),m=455610805018623737856.000000
pos=(19160.574521,44487.871087,-32442.706024,936.033561,-4132.537110,-3711.146800,),m=801425907538936463360.000000
pos=(2570.580529,-16455.064745,-9532.484626,3776.417984,-2490.726811,-1112.688359,),m=352039727529529376768.000000
pos=(25457.991415,28603.558000,-24007.980653,3163.119284,-3590.000574,-3179.770381,),m=449012754015164760064.000000
pos=(40683.307774,28959.851190,47463.329461,-1296.836537,-646.582020,-2411.212808,),m=620752018798492778496.000000
pos=(14963.427589,-30716.039557,-29994.102605,790.830984,3403.756078,-2225.441745,),m=366922366379258413056.000000
pos=(18939.258330,11752.803280,89.502125,-178.979358,1264.424066,3293.866184,),m=508979589530722959360.000000
pos=(29809.036935,-41915.280508,24141.162249,3507.049497,3056.810167,164.360928,),m=849020610982096142336.000000
pos=(-13827.320637,-41186.329811,24876.892555,1752.758807,-3996.794112,3111.946670,),m=524653149451433279488.000000
pos=(20354.779377,41685.439503,-47949.122311,1881.480067,-2719.452101,319.224436,),m=648170436696228757504.000000
pos=(-17568.660931,-42947.224059,46081.080845,3598.396093,2878.901962,-982.649604,),m=325727593727283036160.000000
pos=(-3487.729120,-10895.900410,4173.432875,-1421.452298,4843.155257,1858.179172,),m=871273709423501901824.000000
pos=(-41411.798630,30560.086100,40551.069514,-956.990610,-2944.424584,3047.186000,),m=861321542306487205888.000000
pos=(7365.566752,27209.471528,-38717.850618,-4177.382248,219.118281,4504.440306,),m=179014078658546368512.000000
pos=(-32347.711261,-38383.229351,-8131.890212,582.302923,708.404931,3169.464319,),m=725272881917316825088.000000
pos=(-46530.737493,9534.942526,-13885.849371,-1254.516158,4038.850092,-3572.403676,),m=661567771919801647104.000000
pos=(3669.637560,-45773.091957,-5246.621489,4120.923839,-1656.725014,-4801.601991,),m=656906083021734805504.000000
pos=(-42411.595673,-14127.051162,1255.553053,-1156.318270,-4809.389701,547.398438,),m=488511971852049252352.000000
pos=(-46333.838578,48276.988230,-24624.601367,-3862.356957,1042.115053,-2880.493988,),m=790966822143162974208.000000
pos=(-6116.345691,18626.280161,-37176.972575,-273.136885,2807.274506,2639.750241,),m=155913705773611417600.000000
pos=(37091.004517,-13648.040576,-36535.919824,1478.176302,3646.018635,4000.496603,),m=851661969646654062592.000000
pos=(30572.393667,15898.280901,-35652.025922,-4970.961073,1367.382033,-4385.884762,),m=435235079280675913728.000000
pos=(35004.654939,-8179.182959,-25294.993946,31.742754,2000.308329,-4292.409680,),m=159804710968306597888.000000
pos=(26987.787139,-28581.178039,-30844.132733,-1334.997395,-791.506998,1681.853727,),m=493961648774315442176.000000
pos=(-30812.867955,-36117.500107,15028.079676,2605.873667,-4792.265827,-3594.246278,),m=252651372617413918720.000000
pos=(-16706.206681,10164.259030,-43581.870521,4846.690628,805.082193,29.490201,),m=651930165006746517504.000000
pos=(17259.257644,-23924.060526,40593.862296,-2736.852149,56.381722,4575.121044,),m=103589107755380260864.000000
pos=(18538.259281,-24236.373219,27230.035363,-3996.438756,645.420144,4015.750759,),m=48816818207882723328.000000
pos=(-29887.056854,14800.130373,30546.718361,1953.769935,-2658.923067,1241.331271,),m=456763744868693770240.000000
pos=(-21433.183305,46003.646262,-34712.880098,-2481.236587,914.178638,3276.404398,),m=287254982885557698560.000000
pos=(-24510.805390,44495.065554,-30214.792760,-4909.409834,4424.611740,2171.534392,),m=281194385733080285184.000000
pos=(21999.349525,13015.110913,-26584.034728,-841.780214,3496.834742,-402.966526,),m=488963677654491529216.000000
pos=(7719.429330,-34419.479773,34297.392463,-2926.115788,2208.398766,-1922.804204,),m=809260749460785070080.000000
pos=(-15473.147372,-13477.944519,42147.498621,-2383.622735,4314.788612,-3404.878042,),m=215827410555364278272.000000
pos=(13715.539018,-11922.330159,-2387.601581,-3237.854968,-84.559543,1975.353200,),m=202422594861324206080.000000
pos=(20861.266540,-26267.254342,25225.992070,4899.273287,-3970.525776,-1066.667305,),m=218073021931607752704.000000
pos=(-25872.776041,-31232.592920,17708.701206,-871.219568,4556.843978,3789.002848,),m=751724204623011905536.000000
pos=(5033.289620,-30348.051656,-35340.121987,-1730.201504,3875.585482,-4824.985661,),m=830784395891606945792.000000
pos=(-21983.340928,37872.374378,49283.459084,4204.069832,-258.000402,-1732.913170,),m=535568181009762025472.000000
pos=(-20020.297109,34341.706328,-19515.504767,-2372.939967,-1096.362577,4615.817722,),m=496308760167243317248.000000
pos=(-34741.648559,29805.049896,-10244.446602,3159.191161,-2733.802552,-912.775894,),m=671476332952024514560.000000
pos=(-26308.097493,-17583.734294,-36105.612845,-471.983745,993.528984,-2310.561704,),m=215410861129598173184.000000
pos=(-18988.522174,7714.620911,-14976.465686,2125.191953,-2932.660709,-3711.637868,),m=380276640195528359936.000000
pos=(-38260.631397,-30159.816230,-6935.918218,2627.843990,1909.739038,69.572583,),m=731851150688645939200.000000
pos=(-2695.971147,22244.722709,27905.418527,-2566.208699,-2091.853128,-1379.021209,),m=528742981585088610304.000000
pos=(10367.838927,-8600.696017,-20345.489341,4693.939239,-1756.462193,-4906.410100,),m=31522858482563334144.000000
pos=(35613.415849,27508.204979,16724.382512,3237.553480,974.757590,-4910.949459,),m=344216675887916580864.000000
pos=(3453.254166,24230.384442,-16157.721247,1435.731857,3034.594100,-2134.325922,),m=817739088306082021376.000000
pos=(39583.528549,-10016.313875,-40624.609911,-3242.460977,-1676.146941,4406.850571,),m=677059870809810141184.000000
pos=(-37962.797325,49163.129413,31092.573135,-18.670571,-2714.052698,2258.767731,),m=214583216478388387840.000000
pos=(-33160.590186,13437.879627,-41782.240426,3828.564523,3013.110239,-624.393302,),m=149002792370041257984.000000
pos=(22539.734315,32249.475635,-7023.841542,3186.901528,-3686.962281,-3994.805878,),m=2769051247634483200.000000
pos=(9559.628069,-15666.710709,24263.425020,1156.122804,1919.345114,-855.451518,),m=425704789994147086336.000000
pos=(-20566.162640,-8413.829495,-44906.942311,2403.042981,-1258.454298,1824.567698,),m=928813005166506803200.000000
pos=(-19419.263056,-15763.684579,-32962.626211,-1117.507106,3280.087085,-2662.777192,),m=442185150496747880448.000000
pos=(-27327.150189,-49070.022814,-506.819436,-4660.720695,4590.057297,-1269.117075,),m=299088291332632412160.000000
pos=(5775.041578,38497.481210,-3646.269605,-4627.799280,779.666196,-922.256478,),m=629836451341321895936.000000
pos=(-41266.920227,-19177.306383,-1561.789704,-1468.681305,3335.400861,444.448374,),m=9384128336507887616.000000
pos=(22335.076878,26552.741824,-40976.257758,-3560.288362,254.813784,-4163.985103,),m=581896420186337312768.000000
pos=(-41860.954227,-32066.018638,15853.808758,-1320.532284,3138.977414,72.683131,),m=46560369191020896256.000000
pos=(38141.317381,32040.926061,11314.921901,-2354.744206,2428.940566,-3282.493515,),m=186590657403036336128.000000
pos=(49040.125776,-30236.197161,-29998.538494,-1853.102635,3946.389979,-2177.247567,),m=605605906736853549056.000000
pos=(22640.028443,6543.841891,22527.502558,-3075.964538,-2805.934766,-3235.422577,),m=654118840332198346752.000000
pos=(-30551.282401,-17450.714655,-8780.685141,-571.967343,-335.678293,3261.088947,),m=684972936193911816192.000000
pos=(14779.994294,20764.892954,-32672.463955,-2162.701374,-3146.779527,758.418085,),m=224166173064227323904.000000
pos=(-21247.899938,14467.794618,-7187.237245,894.143822,-2572.056478,-1284.031578,),m=507492041239278452736.000000
pos=(-39703.258262,-16973.699800,-19862.021492,-3030.521231,3636.479005,2248.944713,),m=272064905260719800320.000000
pos=(-23594.538390,-40149.948928,41612.702651,3346.084402,-661.867971,-2067.343293,),m=325424574833095344128.000000
pos=(-6002.373135,-5224.132238,43305.410116,4283.893602,-4582.050480,4537.652796,),m=788180893755602108416.000000
pos=(-14535.580140,24964.353989,23180.094908,546.709493,-1936.544509,925.942644,),m=355080952414814797824.000000
pos=(-6020.045912,-38412.078139,4265.886431,-1912.929256,3204.388576,-3681.773869,),m=438545406731099504640.000000
pos=(28270.108755,34811.630978,47206.885087,3173.250849,978.965976,2852.068822,),m=526383614293478211584.000000
pos=(32416.868621,33885.299174,-21582.023879,1944.620794,3544.558132,2163.255893,),m=196273313555993755648.000000
pos=(-23263.922135,49371.269298,31191.342502,3076.555816,219.845132,-1148.145467,),m=777540308891581546496.000000
pos=(-12933.219347,-16970.488972,29955.577701,3976.242439,4468.275299,184.625189,),m=125639715024102359040.000000
pos=(43787.031059,44427.575681,21381.385611,-2988.375159,137.707072,285.127515,),m=65171915991777509376.000000
pos=(22663.585875,-24690.569134,-7403.508414,2445.544497,-3658.741540,3597.266594,),m=180415688460886310912.000000
pos=(31182.867140,41279.105512,-27433.090646,1721.492133,-4005.823293,802.478532,),m=769586832106852319232.000000
pos=(-40138.132726,2223.933838,5246.620791,-1120.605332,-3614.552127,-3523.500645,),m=280983799962784989184.000000
pos=(9003.612380,-14311.728330,-20200.161808,1425.650048,4894.304089,-2377.105969,),m=430358982260506099712.000000
pos=(-32790.719523,-28469.440797,13077.322050,-3662.954666,3772.068368,2208.086377,),m=380374971735465787392.000000
pos=(-20112.615996,-14281.022253,-770.363561,246.801258,-1153.770935,-1679.066879,),m=23446494681502924800.000000
pos=(11123.103817,19968.550079,44184.580629,-3878.079829,2024.275412,-4412.779291,),m=565113380175602384896.000000
pos=(-17128.471968,10276.289778,-41625.836208,1509.388181,1576.785127,1382.509515,),m=418074547631700770816.000000
pos=(37934.652198,-41562.983855,12934.733491,-4776.950469,2537.980824,-1373.755371,),m=413337030192528424960.000000
pos=(43236.138343,37734.686717,-43593.812731,-3641.082667,4410.291752,2639.712062,),m=645244869074432557056.000000
pos=(-10152.159520,14471.125167,8758.698291,-602.190469,1182.331595,-1511.817941,),m=538807697329114972160.000000
pos=(22085.116139,14709.765401,1855.920140,-1919.306925,-1952.075268,4439.827786,),m=398179000307889209344.000000
pos=(-49942.209432,19587.289062,26547.817223,356.696958,-4487.894405,-4493.802893,),m=367358952685892075520.000000
pos=(-45061.131332,-44735.966946,-31205.943730,-1951.835908,687.542477,-242.346677,),m=672580940646389907456.000000
pos=(28011.004104,-45380.095996,19872.650071,-2549.366270,-4090.232523,-1602.190322,),m=465526990225318346752.000000
pos=(-11607.956636,17890.131691,-4938.403729,-2290.781269,-4101.755875,417.653725,),m=471331203272254750720.000000
pos=(28869.912577,-48994.466988,-34514.596539,-2297.085322,4387.166095,3797.021987,),m=592590611885576814592.000000
pos=(6656.787245,8896.860135,47861.979156,4855.159498,3454.565936,-1798.965538,),m=621740829019686567936.000000
pos=(-29018.934294,49256.564723,43475.264308,-2035.039085,955.252315,-1499.116587,),m=363636534564959092736.000000
pos=(2743.490205,-19293.879470,-31193.707688,1068.618692,-2133.749592,-759.393073,),m=725588794424007065600.000000
pos=(42380.726334,-20528.708664,-12260.103022,-4649.596116,2396.498312,848.383054,),m=885927037303301996544.000000
pos=(36575.961386,13235.706167,-22008.789271,4613.176510,-4.086180,-480.288028,),m=452854396229076385792.000000
pos=(-17425.051968,-48353.452421,-669.627381,-2954.824924,642.301699,-1261.978162,),m=896471079283613368320.000000
pos=(-18450.170182,7475.475435,-39848.269145,3885.176116,-1622.493750,-1513.297128,),m=188917712696323964928.000000
pos=(-36950.471805,28362.327385,1608.490968,-4893.419114,-2376.222036,-972.204388,),m=787054208932935368704.000000
pos=(-13451.072557,34035.939623,13376.892760,-1331.668061,3024.537609,1986.751811,),m=707595487148312625152.000000
pos=(13698.923804,10136.961080,36780.944460,1325.719634,1248.944707,523.215214,),m=256388666505175007232.000000
pos=(13734.250964,30102.626178,-34027.868129,4491.662606,-3898.196569,2531.480765,),m=409158886924925665280.000000
pos=(-4085.157371,-6538.624482,6183.967253,-2277.051735,-4562.423625,2119.391825,),m=787334930556516564992.000000
pos=(14962.658223,-41829.370191,5638.246124,-1032.218941,730.399064,3971.593016,),m=112584514575351267328.000000
pos=(-14582.464921,32022.872605,-29223.918439,-2207.500342,-948.818808,1289.764837,),m=784194151555278438400.000000
pos=(10865.778877,-12242.279696,-43035.427059,-3794.187745,-617.672650,-556.571877,),m=502556257263084961792.000000
pos=(41780.169723,-48286.471189,40.760613,2580.126020,4589.466969,2751.829837,),m=328896791178219421696.000000
pos=(11766.367295,49717.060150,-17532.005286,-3567.491127,3140.059006,4554.545535,),m=840327602814104240128.000000
pos=(43442.131250,43934.943664,43409.073815,4147.340050,4190.777265,-4875.091277,),m=246727913637984501760.000000
pos=(-4569.278403,-34916.113217,39791.458747,3486.615284,4523.502611,2495.625581,),m=234942408393575989248.000000
pos=(41005.871068,-17718.842611,44457.285849,1770.339774,4045.827817,2158.293909,),m=408998563923406684160.000000
pos=(27708.605341,-21434.390671,12524.258980,-1003.583575,-698.646007,-4203.531122,),m=424169923774045880320.000000
pos=(47908.808430,-4231.858558,1725.567762,-2612.911830,-953.199452,5.960169,),m=484170935945664921600.000000
pos=(-45542.136205,-37857.858738,-44619.463289,-1685.283169,3545.916238,2641.490930,),m=287783183334294355968.000000
pos=(37672.434974,-38849.326870,18607.244253,-266.926445,4980.431669,1895.154443,),m=768730091980998443008.000000
pos=(46175.420003,38825.342613,24788.842804,-4630.533852,-3694.658027,2203.991128,),m=713639870208520355840.000000
pos=(-14234.597359,-43645.081992,19434.699542,4352.863482,-3338.749599,-334.268848,),m=834774939477804580864.000000
pos=(29952.321053,42405.727875,31462.071548,-773.904014,4744.109036,4042.550497,),m=309882432443035025408.000000
pos=(-5962.473320,32323.891428,-13981.416525,-543.261513,-3567.368811,-2009.960025,),m=603438466408028438528.000000
pos=(-45438.594695,1271.899022,40609.577014,-1435.981666,4934.261152,-710.771645,),m=705009063161448103936.000000
pos=(6906.907287,13320.559479,10967.444098,-2107.414132,-4430.812634,-4435.586557,),m=748833130330235338752.000000
pos=(-33637.242384,-10055.858530,22006.604575,249.695738,-1811.804938,-4220.729419,),m=140728943886574796800.000000
pos=(19495.441750,-20565.124448,13652.004331,686.139677,-3719.405992,-4908.587779,),m=930841130359489953792.000000
pos=(24598.976166,-28082.450329,23037.840926,2280.148741,1771.118686,-4931.736551,),m=440789061286854131712.000000
pos=(-40247.294442,35779.007564,35910.030867,-4810.735094,-1905.540673,-2933.087939,),m=843156761210019119104.000000
pos=(7658.176244,41498.985557,42927.795459,1073.407855,4143.163557,-2163.723878,),m=351358663583806980096.000000
pos=(35303.104662,-43059.763263,-1326.258225,1130.691397,-2012.512999,-4946.756270,),m=558841748232413904896.000000
pos=(-5698.675316,-17002.510078,-18904.099320,-2236.007013,-2876.878696,3215.214470,),m=270169666524124184576.000000
pos=(-40868.982808,-37060.497788,-41560.592871,3758.904808,489.456414,-4080.689954,),m=385664495567634956288.000000
pos=(44022.076109,11074.258555,-46939.904614,-1981.055381,1024.638985,4287.814959,),m=290997192848006840320.000000
pos=(-48289.792611,-6040.859900,41578.044925,-4383.579995,793.680961,-454.920104,),m=489645841874948653056.000000
pos=(32243.149347,41310.945615,17637.849165,-696.541660,4027.734343,4898.064127,),m=837923986919188856832.000000
pos=(35082.155413,41199.058616,-28955.223541,3469.596490,-1437.846141,4116.564793,),m=933853502625531297792.000000
pos=(7107.580340,-42361.536293,42537.962642,2034.313724,2634.364482,-1225.426680,),m=802347575230685773824.000000
pos=(-13983.560476,-27902.512847,-8717.874139,-1079.990382,-2749.020661,3570.484216,),m=269106071690612506624.000000
pos=(-7972.535332,-38011.730783,-29393.349020,3184.935012,-298.911238,-1776.220583,),m=337520810067430473728.000000
pos=(-32251.690646,19187.756427,-32721.234897,1676.490440,-4584.880182,-2547.942650,),m=39443777792828055552.000000
pos=(6453.067696,-32120.440659,19606.746347,2500.782133,422.251916,2681.142421,),m=755895233013618311168.000000
pos=(-9548.521070,-10627.761139,12144.791224,-4369.069724,3328.311848,2597.799398,),m=633207251533496713216.000000
pos=(-33632.181903,-20337.968446,17172.187831,2508.278502,4248.703885,-80.816492,),m=590572992372593393664.000000
pos=(37326.589966,32975.049635,-2721.476300,3339.901985,-506.735437,-4358.914271,),m=95186603129462620160.000000
pos=(-16902.011431,17247.774996,-44443.003412,450.307003,1235.897232,3655.355251,),m=904622780673495793664.000000
pos=(-30189.964818,-15673.984571,-8671.922497,4499.731124,-2924.470006,542.579450,),m=9366827946792742912.000000
pos=(27463.799425,42078.799704,11653.170205,3339.843302,-1889.438455,2404.424663,),m=45320670996476280832.000000
pos=(-16889.476062,34718.604192,27373.355617,-4482.756527,4384.689228,-3579.893060,),m=131206004033426751488.000000
pos=(-10593.046136,13353.898732,-48187.341401,4374.304795,-4506.971179,-3064.486151,),m=613011905770288709632.000000
pos=(-41212.489592,-44231.783363,-3127.004184,3924.310035,4071.849635,-1921.836895,),m=885853518072447500288.000000
pos=(31987.272055,34925.755758,30736.298245,1440.066563,3853.364228,-4566.961764,),m=327967949642784833536.000000
pos=(-9342.738036,44253.782506,14242.399700,3.514353,4700.685749,3263.605893,),m=206470304686795128832.000000
pos=(13060.588652,29315.902143,-46953.966281,164.295000,3151.242434,-4238.394443,),m=888180166277187108864.000000
pos=(-13325.180469,39617.753490,-7848.284420,-1673.191677,2911.522686,-1817.741705,),m=411629526979117449216.000000
pos=(12172.538909,49625.179078,-46030.806096,410.020661,-4065.867643,1679.978397,),m=96069394738445713408.000000
pos=(27614.258126,-35719.536378,-11154.407710,-1371.883059,4014.186235,-3251.687716,),m=730416958078004887552.000000
pos=(14489.017690,12098.188029,-12035.331951,456.443678,-2030.034520,-2413.946780,),m=677010010324888846336.000000
pos=(31877.990804,4594.622019,-45423.422100,1047.372392,-1012.645953,-111.533429,),m=173949937304458559488.000000
pos=(13924.447570,-34118.213451,-46231.358962,3193.990150,-548.783948,-3989.089257,),m=370978264712252751872.000000
pos=(5030.012436,46075.936358,-4405.743188,-3446.748200,1526.423966,-423.659224,),m=25084299268705910784.000000
pos=(-6298.697254,41270.671734,2334.506229,-417.720585,2484.924559,-2547.139082,),m=807113225895498612736.000000
pos=(2454.604699,-6700.735379,47565.549238,2825.027992,-2657.861015,523.874371,),m=789665144280374575104.000000
pos=(43946.666966,-39241.472906,24322.043068,-3506.610658,-601.173567,-3027.165336,),m=286820163832428003328.000000
pos=(-40321.333003,-41391.907256,-30254.901983,-2819.898384,1985.830952,-867.080710,),m=523989052624436592640.000000
pos=(-11262.065247,4355.845812,24725.275102,2889.205319,1501.781138,3033.407064,),m=72213301275024793600.000000
pos=(49869.365338,6453.758598,-40503.899888,4114.653831,-862.697366,-3316.121282,),m=8953924409558030336.000000
pos=(-10648.498666,-37471.181288,47443.476085,-643.842735,-1211.027972,3531.549018,),m=304874064403993133056.000000
pos=(33172.706786,-11833.300424,3602.334603,2061.838357,942.394042,1631.484514,),m=885825298362330251264.000000
pos=(5799.415501,-14364.993043,-10539.972903,-3616.315824,3762.632445,1317.840543,),m=43855360572158992384.000000
pos=(-1214.776771,-15780.702264,19416.691861,2964.233862,2919.522933,-140.302156,),m=809870186787969433600.000000
pos=(-34583.347516,27919.397027,24292.682751,-3185.188215,-95.032312,2718.654684,),m=348176217409864138752.000000
pos=(39630.012396,6742.757585,-12080.025050,902.835902,1932.568232,2783.887190,),m=197158092560785866752.000000
pos=(-29054.047437,5496.980462,47926.113288,1610.465556,1579.136651,2474.849325,),m=414464956373192802304.000000
pos=(25191.021047,41111.973622,-438.076607,-1540.279699,4285.958898,-1413.104290,),m=818371827958324789248.000000
pos=(-38580.706617,-8684.102147,16898.595014,131.263279,-827.088023,-1637.312438,),m=606758446487019978752.000000
pos=(33184.876704,6580.670111,36249.263345,3435.075771,1005.572563,2823.444096,),m=857041649614945910784.000000
pos=(13577.033609,-23305.908671,-6746.574751,-1044.721979,4937.089868,4491.540747,),m=565784416289899675648.000000
pos=(-11427.604296,-45084.039818,-1924.544923,1745.038213,3102.010567,2646.504882,),m=39147238682558406656.000000
pos=(40247.134068,33748.028466,-45453.802261,-632.830088,1744.117023,4429.431464,),m=74527807146556588032.000000
pos=(42659.653627,-28497.525760,44885.095207,-1174.256800,-1954.712308,1500.237312,),m=316998372586908876800.000000
pos=(13441.564219,-39109.840006,-41002.526037,4484.520983,-34.147140,591.176281,),m=192711136756795998208.000000
pos=(32990.298412,26961.783356,30093.081379,4808.906945,-4140.971251,-3315.701237,),m=229047807274874208256.000000
pos=(-2998.496384,23784.919863,-48757.979273,-4419.009927,-1266.592581,-3938.530124,),m=700145290179245768704.000000
pos=(-27019.221232,-4209.339923,-33861.595944,-3593.901465,-4524.330394,-4296.625582,),m=357912448949139734528.000000
pos=(-29626.007881,49454.150488,67.547685,-4567.915904,4698.336730,-2672.100508,),m=799869652572027224064.000000
pos=(-43195.427858,33118.746282,-27645.535338,4928.046674,-3982.072239,261.036202,),m=107753513531644608512.000000
pos=(-33637.934077,13798.552968,-19968.767171,2178.058916,-434.855723,-1466.174622,),m=327644907408228548608.000000
pos=(-7385.787953,38355.805813,1739.309193,2121.096056,882.003664,-249.885528,),m=774502981486033240064.000000
